Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000085714	0.018571428571428572	0.014285714285714287	0.07666666666666666	0.042	0.0	0.0275	0.11
ENSMUSG00000085715	0.014285714285714285	0.012857142857142857	0.03833333333333334	0.028000000000000004	0.017142857142857144	0.01125	0.0
ENSMUSG00000085719	0.0	0.0	0.0	0.0	0.0	0.005	0.0
ENSMUSG00000085720	0.3771428571428571	0.3842857142857143	0.39666666666666667	0.10600000000000001	0.23142857142857146	0.215	0.19
ENSMUSG00000085723	0.01	0.0071428571428571435	0.0	0.0	0.0071428571428571435	0.01125	0.0
ENSMUSG00000085724	0.0	0.0	0.11499999999999999	0.0	0.0	0.0	0.0
ENSMUSG00000085725	0.04142857142857143	0.0	0.028333333333333332	0.0	0.022857142857142857	0.036250000000000004	0.0
ENSMUSG00000085730	0.2814285714285714	0.08	0.16833333333333333	0.12	0.2542857142857143	0.22125	0.0
ENSMUSG00000085731	0.04857142857142858	0.06	0.06833333333333334	0.05800000000000001	0.08142857142857142	0.035	0.0
ENSMUSG00000085733	0.045714285714285714	0.048571428571428564	0.08	0.084	0.18714285714285714	0.1225	0.31
ENSMUSG00000085735	0.2785714285714286	0.19428571428571426	0.14166666666666666	0.292	0.19428571428571426	0.17625000000000002	0.42
ENSMUSG00000085738	0.08571428571428572	0.07428571428571429	0.10666666666666667	0.046	0.05857142857142857	0.18999999999999997	0.0
ENSMUSG00000085741	1.5485714285714285	1.2657142857142856	1.6283333333333332	1.202	1.4271428571428573	1.3075	1.8
ENSMUSG00000085742	0.01	0.0	0.0	0.0	0.0	0.00625	0.06
ENSMUSG00000085743	0.0	0.0	0.0	0.004	0.012857142857142857	0.00875	0.0
ENSMUSG00000085747	0.0	0.0	0.0	0.004	0.002857142857142857	0.00125	0.0
ENSMUSG00000085749	0.5028571428571429	0.37	0.5566666666666666	0.31599999999999995	0.4457142857142858	0.35	0.25
ENSMUSG00000085754	0.06571428571428571	0.09714285714285716	0.07833333333333334	0.06000000000000001	0.08428571428571428	0.08374999999999999	0.03
ENSMUSG00000085755	0.044285714285714275	0.07142857142857142	0.065	0.02	0.07142857142857142	0.05125	0.17
ENSMUSG00000085760	0.24714285714285714	0.25857142857142856	0.14500000000000002	0.45999999999999996	0.1757142857142857	0.13874999999999998	0.2
